  8.27750E-01 
 
 -9.46762E-01 -5.58468E-01 -1.20879E-02  5.54341E-01  9.65548E-01
 -9.35795E-01 -5.50933E-01  3.91293E-02  5.71653E-01  9.43983E-01
 -3.40263E-01  2.40280E-01  6.44977E-01  8.69324E-01  9.70131E-01
 -8.87196E-01 -2.75829E-01  3.38633E-01  7.47767E-01  9.79087E-01
 -9.16934E-01 -4.70502E-01  1.67924E-01  7.16242E-01  9.77355E-01
 -9.59446E-01 -5.92725E-01  7.68941E-02  6.49169E-01  9.52883E-01
 -9.27964E-01 -5.73993E-01  6.20660E-02  5.92365E-01  9.49308E-01
  3.39332E-02  5.63555E-01  8.11278E-01  9.53639E-01  9.95827E-01
 -5.89577E-01  9.94998E-02  6.04270E-01  8.62429E-01  9.85582E-01
 -6.96685E-01 -6.90325E-02  5.09822E-01  8.12176E-01  9.86661E-01
 -7.14122E-01 -2.05117E-02  4.83368E-01  8.44351E-01  9.75457E-01
 -8.68190E-01 -1.80192E-01  3.52086E-01  7.54760E-01  9.73673E-01
  5.34867E-01  7.83679E-01  9.02444E-01  9.69366E-01  9.97168E-01
  2.09221E-01  5.77712E-01  8.20089E-01  9.32009E-01  9.92950E-01
  1.56192E-01  6.12993E-01  8.23808E-01  9.38024E-01  9.95622E-01
 -2.75304E-01  4.20071E-01  7.32308E-01  9.05090E-01  9.88191E-01
 -8.27193E-01 -9.14418E-02  5.14460E-01  8.39730E-01  9.84510E-01
  8.72333E-01  9.35546E-01  9.72367E-01  9.89186E-01  9.98748E-01
  7.57093E-01  8.89837E-01  9.54042E-01  9.85110E-01  9.98309E-01
  6.52337E-01  8.41592E-01  9.38413E-01  9.77134E-01  9.98131E-01
  5.89884E-01  7.87905E-01  9.02312E-01  9.71240E-01  9.96824E-01
  4.57047E-01  7.31358E-01  8.74502E-01  9.56562E-01  9.95060E-01

  9.96750E-01 
 
  2.25605E+00  2.33351E+00  2.37820E+00  2.42011E+00  2.47141E+00
 
  2.49804E-01  4.92027E-01  6.74477E-01  8.11123E-01  9.36166E-01
  2.85517E-01  4.77309E-01  6.33551E-01  7.76436E-01  9.22538E-01
  2.96133E-01  4.49265E-01  5.94933E-01  7.64664E-01  9.27206E-01
  3.09128E-01  4.24878E-01  5.50946E-01  7.03002E-01  8.60875E-01
  3.09671E-01  3.74628E-01  4.47612E-01  5.31310E-01  6.77859E-01
 
 -2.94166E-01  2.15996E-01  5.80571E-01  8.14908E-01  9.19967E-01
 -8.93878E-01 -4.08142E-01  2.06101E-01  6.67725E-01  9.81433E-01
 -9.39122E-01 -5.22140E-01  1.25425E-01  6.99612E-01  9.65698E-01
 -9.32864E-01 -4.83481E-01  7.27236E-02  6.50556E-01  9.49786E-01
 -9.36088E-01 -5.09254E-01  1.52651E-01  6.33849E-01  9.60196E-01
  5.22958E-01  7.63531E-01  8.62195E-01  9.23753E-01  9.53778E-01
  1.25476E-01  5.23591E-01  8.16198E-01  9.55473E-01  9.95258E-01
 -1.93508E-01  3.20154E-01  6.89020E-01  8.91939E-01  9.86570E-01
 -7.06787E-01  9.79690E-02  5.92902E-01  8.61728E-01  9.87711E-01
 -8.24204E-01 -1.82142E-01  4.29341E-01  8.08724E-01  9.77572E-01
  7.15758E-01  8.28452E-01  9.02141E-01  9.38845E-01  9.64025E-01
  5.65796E-01  8.02443E-01  9.15419E-01  9.77333E-01  9.96013E-01
  3.50133E-01  6.94531E-01  8.83158E-01  9.61024E-01  9.95583E-01
  3.07252E-02  5.03354E-01  7.81393E-01  9.30020E-01  9.92835E-01
 -5.08315E-01  1.24486E-01  5.30347E-01  8.22742E-01  9.73103E-01
  8.38429E-01  9.02071E-01  9.36137E-01  9.56559E-01  9.77454E-01
  8.02197E-01  9.00059E-01  9.53616E-01  9.82247E-01  9.97965E-01
  7.08538E-01  8.74836E-01  9.42350E-01  9.78229E-01  9.98142E-01
  5.96935E-01  7.76160E-01  8.92459E-01  9.60955E-01  9.96268E-01
  4.70126E-01  7.05638E-01  8.55419E-01  9.50565E-01  9.91822E-01
  9.29456E-01  9.53918E-01  9.66637E-01  9.77037E-01  9.87907E-01
  9.28554E-01  9.64216E-01  9.83948E-01  9.94607E-01  9.99209E-01
  9.11653E-01  9.58823E-01  9.81741E-01  9.93157E-01  9.99086E-01
  8.74758E-01  9.40966E-01  9.70105E-01  9.92133E-01  9.99191E-01
  8.70034E-01  9.40077E-01  9.72049E-01  9.89775E-01  9.98806E-01

  6.67600E-01 
 
  2.67483E+00  3.36721E+00  3.63453E+00  3.75715E+00  3.82449E+00
 
  5.44412E-01  7.22860E-01  8.32462E-01  9.09735E-01  9.72676E-01
  5.30284E-01  7.09495E-01  8.20173E-01  9.01976E-01  9.69067E-01
  4.60535E-01  6.68153E-01  7.94542E-01  8.86791E-01  9.64047E-01
  3.81569E-01  6.05131E-01  7.42499E-01  8.55320E-01  9.57267E-01
  3.37697E-01  5.12594E-01  6.39081E-01  7.66033E-01  9.06557E-01
 
 -9.62387E-01 -5.67175E-01 -5.64267E-02  5.17475E-01  9.45311E-01
 -9.62427E-01 -6.37318E-01 -4.47206E-02  6.29175E-01  9.48603E-01
 -9.18830E-01 -5.72281E-01  2.58307E-02  6.14037E-01  9.56510E-01
 -9.54013E-01 -5.16830E-01  1.10012E-01  6.30299E-01  9.57648E-01
 -9.51977E-01 -5.86118E-01 -9.49250E-03  5.62564E-01  9.49839E-01
 -9.17033E-01 -4.67327E-01  9.45826E-02  5.90088E-01  9.43610E-01
 -9.45402E-01 -6.18580E-01 -9.05709E-02  4.50896E-01  9.18440E-01
 -9.18562E-01 -5.82278E-01 -4.49336E-02  5.73742E-01  9.47792E-01
 -9.50301E-01 -6.46747E-01 -2.20304E-02  5.87314E-01  9.53743E-01
 -9.35777E-01 -5.95722E-01 -9.93963E-02  5.30551E-01  9.59680E-01
 -9.35395E-01 -5.25082E-01  3.06849E-02  5.49208E-01  9.39873E-01
 -9.60025E-01 -6.13896E-01 -8.85979E-02  5.54647E-01  9.46803E-01
 -9.46306E-01 -5.62654E-01  6.97551E-02  6.29123E-01  9.67714E-01
 -9.29114E-01 -6.06245E-01 -1.68178E-03  5.93243E-01  9.57507E-01
