 rn:  h -> be
  9.71818E-02  9.04545E-02  8.48182E-02  7.84545E-02  7.07273E-02  6.09091E-02
  5.02727E-02  4.42727E-02  3.93636E-02  3.45455E-02  2.61364E-02  1.88182E-02
  1.33182E-02  9.61818E-03  7.10000E-03  5.00909E-03  3.39091E-03  2.30909E-03
  1.60636E-03  1.15364E-03  8.21818E-04  5.87273E-04  4.02000E-04  3.00000E-04
 rn:  t -> c
  2.68000E-03  2.40000E-03  8.03636E-03  1.81091E-02  3.50545E-02  5.88727E-02
  9.13818E-02  1.33891E-01  1.78400E-01  2.18036E-01  2.47091E-01  2.68436E-01
  2.67855E-01  2.64327E-01  2.60255E-01  2.54545E-01  2.48800E-01  2.32364E-01
  2.14618E-01  2.00400E-01  1.84800E-01  1.78036E-01  1.66655E-01  1.55818E-01
  1.47200E-01  1.35745E-01  1.20273E-01  1.00325E-01  8.11955E-02  6.47341E-02
  4.84773E-02  2.93977E-02  1.93182E-02  1.30364E-02  9.45455E-03  6.58182E-03
  4.27273E-03  2.82727E-03  2.36364E-03  1.77909E-03  1.20909E-03  7.71818E-04
  5.00909E-04  3.45909E-04  2.42727E-04  1.68182E-04  1.12000E-04  7.85000E-05
 rn:  t -> al
  5.00000E-03  1.24800E-02  5.12364E-02  1.05709E-01  1.80982E-01  2.54509E-01
  3.05927E-01  3.45236E-01  3.75382E-01  3.95091E-01  4.04727E-01  4.06073E-01
  4.05564E-01  4.06945E-01  4.02000E-01  4.03709E-01  3.91600E-01  3.76473E-01
  3.68836E-01  3.53309E-01  3.45964E-01  3.35309E-01  3.28873E-01  3.09891E-01
  2.98655E-01  2.76764E-01  2.58800E-01  2.43447E-01  2.27808E-01  2.07613E-01
  1.70880E-01  1.46909E-01  1.25489E-01  1.03161E-01  8.60546E-02  7.06896E-02
  5.59845E-02  4.42928E-02  3.43476E-02  2.56891E-02  1.90639E-02  1.38500E-02
  9.71054E-03  6.75682E-03  4.61607E-03  3.04847E-03  1.88208E-03  1.29364E-03
 rn:  t -> si
  5.32000E-03  1.36000E-02  5.64000E-02  1.12036E-01  1.84255E-01  2.56691E-01
  3.11636E-01  3.59091E-01  3.84764E-01  4.02800E-01  4.06291E-01  4.12473E-01
  4.10436E-01  4.01236E-01  4.01564E-01  4.04182E-01  4.03236E-01  3.97164E-01
  3.82691E-01  3.67527E-01  3.60255E-01  3.49782E-01  3.46000E-01  3.24545E-01
  3.05127E-01  2.77491E-01  2.53364E-01  2.33709E-01  2.12600E-01  1.90818E-01
  1.70000E-01  1.56455E-01  1.44091E-01  1.31091E-01  1.10909E-01  9.13636E-02
  7.55455E-02  6.18182E-02  4.94545E-02  3.89545E-02  3.10909E-02  2.42273E-02
  1.87727E-02  1.44091E-02  1.09545E-02  8.32727E-03  6.12000E-03  4.74000E-03
 rn:  t -> v
  4.08000E-03  3.53600E-02  1.28582E-01  2.33927E-01  3.25273E-01  4.03418E-01
  4.58182E-01  4.93455E-01  5.20364E-01  5.28473E-01  5.34436E-01  5.33891E-01
  5.31600E-01  5.34982E-01  5.28873E-01  5.27964E-01  5.12873E-01  4.99818E-01
  4.98109E-01  4.88073E-01  4.75891E-01  4.61200E-01  4.48982E-01  4.38873E-01
  4.22727E-01  4.08618E-01  3.99807E-01  3.83683E-01  3.59020E-01  3.19955E-01
  2.36385E-01  1.93449E-01  1.60056E-01  1.24802E-01  1.04419E-01  8.75538E-02
  7.01077E-02  5.83339E-02  4.81533E-02  3.81448E-02  3.06783E-02  2.42963E-02
  1.84878E-02  1.41046E-02  1.05627E-02  7.60713E-03  5.24738E-03  3.92019E-03
 rn:  t -> fe
  5.72000E-03  3.47200E-02  1.29964E-01  2.37491E-01  3.38473E-01  4.14109E-01
  4.66982E-01  5.13236E-01  5.45127E-01  5.66982E-01  5.72655E-01  5.69600E-01
  5.64873E-01  5.56255E-01  5.49418E-01  5.41236E-01  5.36364E-01  5.31891E-01
  5.21018E-01  5.10945E-01  4.92909E-01  4.84218E-01  4.80327E-01  4.63891E-01
  4.48909E-01  4.30145E-01  4.14569E-01  4.01619E-01  3.85968E-01  3.66754E-01
  3.38441E-01  3.14766E-01  2.90987E-01  2.65502E-01  2.41148E-01  2.16522E-01
  1.91443E-01  1.67437E-01  1.44549E-01  1.20053E-01  9.61449E-02  6.74050E-02
  5.62028E-02  5.14494E-02  5.13730E-02  5.12919E-02  5.12433E-02  5.12433E-02
 rn:  t -> cu
  5.08000E-03  4.05600E-02  1.49491E-01  2.60764E-01  3.61455E-01  4.36727E-01
  4.93273E-01  5.24218E-01  5.48655E-01  5.63455E-01  5.73382E-01  5.83782E-01
